laura perez-beltrachini,alejandra lorenzo,Weakly and Strongly Constrained Dialogues for Language Learning,2013
laura perez-beltrachini,marilisa amoia,A Serious Game for Second Language Acquisition,2011
laura perez-beltrachini,enrico franconi,Incremental Query Generation,2014
laura perez-beltrachini,rania sayed,Building RDF Content for Data-to-Text Generation,2016
laura perez-beltrachini,lina rojas-barahona,Weakly and Strongly Constrained Dialogues for Language Learning,2013
marco carbone,philip wadler,Coherence Generalises Duality: a logical explanation of multiparty session types,2016
marco carbone,sam lindley,Coherence Generalises Duality: a logical explanation of multiparty session types,2016
marco carbone,marco carbone,Coherence Generalises Duality: a logical explanation of multiparty session types,2016
yuan liang,daniel lee,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
yuan liang,christina johns,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
yuan liang,iulia ion,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
yuan liang,kami vaniea,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
yuan liang,michael reiter,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
yuan liang,joanna bresee,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
yuan liang,j. arsenault,"Access Control for Home Data Sharing: Attitudes, Needs and Practices",2010
babak esfandiari,thomas kunz,Towards Securing Peer-to-peer SIP in the MANET Context: Existing Work and Perspectives,2017
babak esfandiari,khaled aslan,Distributed wikis: a survey,2015
babak esfandiari,francois gagnon,Towards Securing Peer-to-peer SIP in the MANET Context: Existing Work and Perspectives,2017
babak esfandiari,vincent kazmierski,P2Pedia: a peer-to-peer wiki for decentralized collaboration,2015
babak esfandiari,alexandre cormier,Towards Securing Peer-to-peer SIP in the MANET Context: Existing Work and Perspectives,2017
babak esfandiari,alan davoust,Towards Semantically Enhanced Peer-to-Peer File-Sharing,2008
m. hund,l. ruden,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
m. hund,jean-daniel fekete,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
m. hund,michael behrisch,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
m. hund,m. delz,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
m. hund,benjamin bach,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
tao pan,bogdan budnik,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,pawel laskowski,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,michael schwartz,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,alexander franks,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,jamie kear-scott,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,michael dion,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,evgeny pilipenko,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,edoardo airoldi,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,gordon drummond,"A Nutrient-Driven tRNA Modification Alters Translational
Fidelity and Genome-wide Protein Coding across an
Animal Genus",2014
tao pan,john zaborske,"A Nutrient-Driven tRNA Modification Alters Translational
Fidelity and Genome-wide Protein Coding across an
Animal Genus",2014
tao pan,christopher katanski,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
tao pan,joshua riback,"Reversible, Specific, Active Aggregates of Endogenous Proteins Assemble upon Heat Stress",2015
julia oyrer,per sjostrom,Presynaptic NMDA receptors differentially regulate release probability at neocortical excitatory synapses,2012
julia oyrer,mark rossum,Presynaptic NMDA receptors differentially regulate release probability at neocortical excitatory synapses,2012
george chochia,murray cole,Recursive 3D mesh indexing with improved locality,1997
george chochia,todd heywood,Implementing the hierarchical PRAM on the 2D mesh: analyses and experiments,1995
owen green,dave murray-rust,On Wayfaring in Social Machines,2015
owen green,segolene tarte,On Wayfaring in Social Machines,2015
jouni siren,kim nguyen,Fast in-memory XPath search using compressed indexes,2010
jouni siren,jouni siren,Fast in-memory XPath search using compressed indexes,2010
haig keshishian,kei ito,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,julie simpson,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,kazunori shinomiya,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,volker hartenstein,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,wolfgang roessler,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,nicholas strausfeld,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,arnim jenett,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,uwe homberg,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,james armstrong,A Systematic Nomenclature for the Insect Brain,2014
haig keshishian,insect grp,A Systematic Nomenclature for the Insect Brain,2014
marco schorlemmer,m. yatskevich,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,alan smaill,The role of blending in mathematical invention,2015
marco schorlemmer,david dupplaw,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,grant robertson,Reasoning about Distributed Knowledge-Transforming Peer Interactions,2011
marco schorlemmer,m sabou,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,ewen maclean,The role of blending in mathematical invention,2015
marco schorlemmer,roberto confalonieri,Using Argumentation to Evaluate Concept Blends in Combinatorial Creativity,2015
marco schorlemmer,ronny siebes,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,carles sierra,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,alison pease,The role of blending in mathematical invention,2015
marco schorlemmer,n. shadbolt,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,ch walton,Plan Execution Failure Analysis Using Plan Deconstruction,2003
marco schorlemmer,joseph corneli,The role of blending in mathematical invention,2015
marco schorlemmer,a. loizou,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,s. dasmahapatra,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,chris walton,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,martin harmelen,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,fausto giunchiglia,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,reinoud sleeman,Knowledge Life-Cycle Management over a Distributed Architecture,2002
marco schorlemmer,dave robertson,Formal Knowledge Management in Distributed Environments,2002
marco schorlemmer,alan bundy,Plan Execution Failure Analysis Using Plan Deconstruction,2003
marco schorlemmer,spyros kotoulas,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
marco schorlemmer,derek sleeman,Formal Knowledge Management in Distributed Environments,2002
marco schorlemmer,adrian pinninck,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
geoffrey fox,malcolm atkinson,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,david roure,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,alistair dunlop,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,steven newhouse,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,savas parastatidis,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,tony hey,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,norman paton,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,paul watson,Web Service Grids: An Evolutionary Approach,2005
geoffrey fox,peter henderson,Web Service Grids: An Evolutionary Approach,2005
debadri mukherjee,ramana kompella,Scheduling in mapreduce-like systems for fast completion time,2011
debadri mukherjee,m. kodialam,Scheduling in mapreduce-like systems for fast completion time,2011
debadri mukherjee,bongshin lee,Scheduling in mapreduce-like systems for fast completion time,2011
yevgeniy dodis,victor shoup,Anonymous Identification in Ad Hoc Groups,2004
yevgeniy dodis,yevgeniy dodis,Scalable public-key tracing and revoking,2003
yevgeniy dodis,aggelos kiayias,Fully scalable public-key traitor tracing,2003
yevgeniy dodis,nelly fazio,Fully scalable public-key traitor tracing,2003
yevgeniy dodis,moti yung,Fully scalable public-key traitor tracing,2003
jeongkeun lee,myungjin lee,Application-driven Bandwidth Guarantees in Datacenters,2014
jeongkeun lee,bryan stephenson,CloudMirror: Application-Aware Bandwidth Reservations in the Cloud,2013
jeongkeun lee,puneet sharma,Application-driven Bandwidth Guarantees in Datacenters,2014
jeongkeun lee,lucian popa,Application-driven Bandwidth Guarantees in Datacenters,2014
ming yang,keita endo,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
ming yang,marco tettamanti,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
ming yang,kim kaiser,Functional dissection of the drosophila mushroom bodies by selective feminization ofagenetically defined subcompartments,1995
ming yang,julian dow,Functional domains are specified to single-cell resolution in Drosophila epithelium,1997
ming yang,ilya vilinsky,Subdivision of the drosophila mushroom bodies by enhancer-trap expression patterns,1995
ming yang,david reichert,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
ming yang,nicholas strausfeld,Subdivision of the drosophila mushroom bodies by enhancer-trap expression patterns,1995
ming yang,james armstrong,Functional dissection of the drosophila mushroom bodies by selective feminization ofagenetically defined subcompartments,1995
